year,month,variable,parameter,greenhouse_gas_concentration,unit
1982,6,carbon_dioxide,trend,339.7736064895555,ppm
1982,7,carbon_dioxide,mean,NA,ppm
1982,7,carbon_dioxide,mean_fitted,340.1,ppm
1982,7,carbon_dioxide,seasonal_adjusted_mean,339.83256185524175,ppm
1982,7,carbon_dioxide,trend,339.8954457435709,ppm
1982,8,carbon_dioxide,mean,340.4,ppm
1982,8,carbon_dioxide,mean_fitted,340.4,ppm
1982,8,carbon_dioxide,seasonal_adjusted_mean,339.89707157996475,ppm
1982,8,carbon_dioxide,trend,340.0169840860208,ppm
1982,9,carbon_dioxide,mean,340.4,ppm
1982,9,carbon_dioxide,mean_fitted,340.4,ppm
1982,9,carbon_dioxide,seasonal_adjusted_mean,339.91571561250277,ppm
1982,9,carbon_dioxide,trend,340.1385224284706,ppm
1982,10,carbon_dioxide,mean,340.5,ppm
1982,10,carbon_dioxide,mean_fitted,340.5,ppm
1982,10,carbon_dioxide,seasonal_adjusted_mean,340.14675716072423,ppm
1982,10,carbon_dioxide,trend,340.26006077092046,ppm
1982,11,carbon_dioxide,mean,340.5,ppm
1982,11,carbon_dioxide,mean_fitted,340.5,ppm
1982,11,carbon_dioxide,seasonal_adjusted_mean,340.3002027233919,ppm
1982,11,carbon_dioxide,trend,340.38159911337027,ppm
1982,12,carbon_dioxide,mean,340.2,ppm
1982,12,carbon_dioxide,mean_fitted,340.2,ppm
1982,12,carbon_dioxide,seasonal_adjusted_mean,340.18868967540715,ppm
1982,12,carbon_dioxide,trend,340.50313745582014,ppm
1983,1,carbon_dioxide,mean,NA,ppm
1983,1,carbon_dioxide,mean_fitted,340.2,ppm
1983,1,carbon_dioxide,seasonal_adjusted_mean,340.42581461832896,ppm
1983,1,carbon_dioxide,trend,340.6173482856439,ppm
1983,2,carbon_dioxide,mean,NA,ppm
1983,2,carbon_dioxide,mean_fitted,340.3,ppm
1983,2,carbon_dioxide,seasonal_adjusted_mean,340.79549393440783,ppm
1983,2,carbon_dioxide,trend,340.7315591154677,ppm
1983,3,carbon_dioxide,mean,340.4,ppm
1983,3,carbon_dioxide,mean_fitted,340.4,ppm
1983,3,carbon_dioxide,seasonal_adjusted_mean,340.79193359306936,ppm
1983,3,carbon_dioxide,trend,340.84576994529147,ppm
1983,4,carbon_dioxide,mean,340.4,ppm
1983,4,carbon_dioxide,mean_fitted,340.4,ppm
1983,4,carbon_dioxide,seasonal_adjusted_mean,340.77959898219024,ppm
1983,4,carbon_dioxide,trend,340.95998077511524,ppm
1983,5,carbon_dioxide,mean,341.1,ppm
1983,5,carbon_dioxide,mean_fitted,341.1,ppm
1983,5,carbon_dioxide,seasonal_adjusted_mean,341.3355057193421,ppm
1983,5,carbon_dioxide,trend,341.074191604939,ppm
1983,6,carbon_dioxide,mean,341.1,ppm
1983,6,carbon_dioxide,mean_fitted,341.1,ppm
1983,6,carbon_dioxide,seasonal_adjusted_mean,341.173376631927,ppm
1983,6,carbon_dioxide,trend,341.1809057333102,ppm
1983,7,carbon_dioxide,mean,341.7,ppm
1983,7,carbon_dioxide,mean_fitted,341.7,ppm
1983,7,carbon_dioxide,seasonal_adjusted_mean,341.4212085980217,ppm
1983,7,carbon_dioxide,trend,341.2876198616814,ppm
1983,8,carbon_dioxide,mean,342.4,ppm
1983,8,carbon_dioxide,mean_fitted,342.4,ppm
1983,8,carbon_dioxide,seasonal_adjusted_mean,341.87155041995885,ppm
1983,8,carbon_dioxide,trend,341.3943339900526,ppm
1983,9,carbon_dioxide,mean,NA,ppm
1983,9,carbon_dioxide,mean_fitted,342.5,ppm
1983,9,carbon_dioxide,seasonal_adjusted_mean,342.0043913902253,ppm
1983,9,carbon_dioxide,trend,341.50104811842374,ppm
1983,10,carbon_dioxide,mean,342.2,ppm
1983,10,carbon_dioxide,mean_fitted,342.2,ppm
1983,10,carbon_dioxide,seasonal_adjusted_mean,341.8318411019399,ppm
1983,10,carbon_dioxide,trend,341.60776224679495,ppm
1983,11,carbon_dioxide,mean,341.9,ppm
1983,11,carbon_dioxide,mean_fitted,341.9,ppm
1983,11,carbon_dioxide,seasonal_adjusted_mean,341.75951267238685,ppm
1983,11,carbon_dioxide,trend,341.71440694190744,ppm
1983,12,carbon_dioxide,mean,342,ppm
1983,12,carbon_dioxide,mean_fitted,342,ppm
1983,12,carbon_dioxide,seasonal_adjusted_mean,342.0136622412194,ppm
1983,12,carbon_dioxide,trend,341.8210516370199,ppm
1984,1,carbon_dioxide,mean,342.1,ppm
1984,1,carbon_dioxide,mean_fitted,342.1,ppm
1984,1,carbon_dioxide,seasonal_adjusted_mean,342.3562813244849,ppm
1984,1,carbon_dioxide,trend,341.92769633213237,ppm
1984,2,carbon_dioxide,mean,342,ppm
1984,2,carbon_dioxide,mean_fitted,342,ppm
1984,2,carbon_dioxide,seasonal_adjusted_mean,342.49519838288353,ppm
1984,2,carbon_dioxide,trend,342.0343410272448,ppm
1984,3,carbon_dioxide,mean,341.9,ppm
1984,3,carbon_dioxide,mean_fitted,341.9,ppm
1984,3,carbon_dioxide,seasonal_adjusted_mean,342.3118790401676,ppm
1984,3,carbon_dioxide,trend,342.1409857223573,ppm
1984,4,carbon_dioxide,mean,342,ppm
1984,4,carbon_dioxide,mean_fitted,342,ppm
1984,4,carbon_dioxide,seasonal_adjusted_mean,342.3526502517289,ppm
1984,4,carbon_dioxide,trend,342.2498280806759,ppm
1984,5,carbon_dioxide,mean,341.8,ppm
1984,5,carbon_dioxide,mean_fitted,341.8,ppm
1984,5,carbon_dioxide,seasonal_adjusted_mean,342.0400452314726,ppm
1984,5,carbon_dioxide,trend,342.3586704389946,ppm
1984,6,carbon_dioxide,mean,342.2,ppm
1984,6,carbon_dioxide,mean_fitted,342.2,ppm
1984,6,carbon_dioxide,seasonal_adjusted_mean,342.2519356317205,ppm
1984,6,carbon_dioxide,trend,342.4675127973132,ppm
1984,7,carbon_dioxide,mean,342.8,ppm
1984,7,carbon_dioxide,mean_fitted,342.8,ppm
1984,7,carbon_dioxide,seasonal_adjusted_mean,342.5327871230405,ppm
1984,7,carbon_dioxide,trend,342.57635515563186,ppm
1984,8,carbon_dioxide,mean,342.8,ppm
1984,8,carbon_dioxide,mean_fitted,342.8,ppm
1984,8,carbon_dioxide,seasonal_adjusted_mean,342.25845198448616,ppm
1984,8,carbon_dioxide,trend,342.68519751395047,ppm
1984,9,carbon_dioxide,mean,342.9,ppm
1984,9,carbon_dioxide,mean_fitted,342.9,ppm
1984,9,carbon_dioxide,seasonal_adjusted_mean,342.4009040581279,ppm
1984,9,carbon_dioxide,trend,342.7943414622718,ppm
1984,10,carbon_dioxide,mean,343.3,ppm
1984,10,carbon_dioxide,mean_fitted,343.3,ppm
1984,10,carbon_dioxide,seasonal_adjusted_mean,342.92008000944014,ppm
1984,10,carbon_dioxide,trend,342.9034854105931,ppm
1984,11,carbon_dioxide,mean,343.4,ppm
1984,11,carbon_dioxide,mean_fitted,343.4,ppm
1984,11,carbon_dioxide,seasonal_adjusted_mean,343.3044929381022,ppm
1984,11,carbon_dioxide,trend,343.0126293589144,ppm
1984,12,carbon_dioxide,mean,343,ppm
1984,12,carbon_dioxide,mean_fitted,343,ppm
1984,12,carbon_dioxide,seasonal_adjusted_mean,343.02715290042113,ppm
1984,12,carbon_dioxide,trend,343.1217733072357,ppm
1985,1,carbon_dioxide,mean,NA,ppm
1985,1,carbon_dioxide,mean_fitted,342.3,ppm
1985,1,carbon_dioxide,seasonal_adjusted_mean,342.5453523404982,ppm
1985,1,carbon_dioxide,trend,343.230917255557,ppm
1985,2,carbon_dioxide,mean,342.1,ppm
1985,2,carbon_dioxide,mean_fitted,342.1,ppm
1985,2,carbon_dioxide,seasonal_adjusted_mean,342.5544534179739,ppm
1985,2,carbon_dioxide,trend,343.3427834821338,ppm
1985,3,carbon_dioxide,mean,342.9,ppm
1985,3,carbon_dioxide,mean_fitted,342.9,ppm
1985,3,carbon_dioxide,seasonal_adjusted_mean,343.33161732995507,ppm
1985,3,carbon_dioxide,trend,343.4546497087106,ppm
1985,4,carbon_dioxide,mean,343,ppm
1985,4,carbon_dioxide,mean_fitted,343,ppm
1985,4,carbon_dioxide,seasonal_adjusted_mean,343.32315413107204,ppm
1985,4,carbon_dioxide,trend,343.5665159352874,ppm
1985,5,carbon_dioxide,mean,343.4,ppm
1985,5,carbon_dioxide,mean_fitted,343.4,ppm
1985,5,carbon_dioxide,seasonal_adjusted_mean,343.66544078165697,ppm
1985,5,carbon_dioxide,trend,343.67838216186414,ppm
1985,6,carbon_dioxide,mean,NA,ppm
1985,6,carbon_dioxide,mean_fitted,343.7,ppm
1985,6,carbon_dioxide,seasonal_adjusted_mean,343.7351350359474,ppm
1985,6,carbon_dioxide,trend,343.79024838844094,ppm
1985,7,carbon_dioxide,mean,344.1,ppm
1985,7,carbon_dioxide,mean_fitted,344.1,ppm
1985,7,carbon_dioxide,seasonal_adjusted_mean,343.84714615665337,ppm
1985,7,carbon_dioxide,trend,343.9124489658094,ppm
1985,8,carbon_dioxide,mean,344.7,ppm
1985,8,carbon_dioxide,mean_fitted,344.7,ppm
1985,8,carbon_dioxide,seasonal_adjusted_mean,344.1719405857201,ppm
1985,8,carbon_dioxide,trend,344.0346495431778,ppm
1985,9,carbon_dioxide,mean,NA,ppm
1985,9,carbon_dioxide,mean_fitted,345,ppm
1985,9,carbon_dioxide,seasonal_adjusted_mean,344.5205979793447,ppm
1985,9,carbon_dioxide,trend,344.15685012054627,ppm
1985,10,carbon_dioxide,mean,344.7,ppm
1985,10,carbon_dioxide,mean_fitted,344.7,ppm
1985,10,carbon_dioxide,seasonal_adjusted_mean,344.32417254331386,ppm
1985,10,carbon_dioxide,trend,344.27905069791467,ppm
1985,11,carbon_dioxide,mean,344.1,ppm
1985,11,carbon_dioxide,mean_fitted,344.1,ppm
1985,11,carbon_dioxide,seasonal_adjusted_mean,344.0161817248545,ppm
1985,11,carbon_dioxide,trend,344.40125127528313,ppm
1985,12,carbon_dioxide,mean,344.5,ppm
1985,12,carbon_dioxide,mean_fitted,344.5,ppm
1985,12,carbon_dioxide,seasonal_adjusted_mean,344.51978411359056,ppm
1985,12,carbon_dioxide,trend,344.5387411466496,ppm
1986,1,carbon_dioxide,mean,NA,ppm
1986,1,carbon_dioxide,mean_fitted,344.7,ppm
1986,1,carbon_dioxide,seasonal_adjusted_mean,344.88612852940315,ppm
1986,1,carbon_dioxide,trend,344.67623101801615,ppm
1986,2,carbon_dioxide,mean,344.5,ppm
1986,2,carbon_dioxide,mean_fitted,344.5,ppm
1986,2,carbon_dioxide,seasonal_adjusted_mean,344.9133211847645,ppm
1986,2,carbon_dioxide,trend,344.81372088938264,ppm
1986,3,carbon_dioxide,mean,344.4,ppm
1986,3,carbon_dioxide,mean_fitted,344.4,ppm
1986,3,carbon_dioxide,seasonal_adjusted_mean,344.84044355253104,ppm
1986,3,carbon_dioxide,trend,344.9512107607492,ppm
1986,4,carbon_dioxide,mean,NA,ppm
1986,4,carbon_dioxide,mean_fitted,344.7,ppm
1986,4,carbon_dioxide,seasonal_adjusted_mean,345.0043852645707,ppm
1986,4,carbon_dioxide,trend,345.08870063211566,ppm
1986,5,carbon_dioxide,mean,345.1,ppm
1986,5,carbon_dioxide,mean_fitted,345.1,ppm
1986,5,carbon_dioxide,seasonal_adjusted_mean,345.4036483541874,ppm
1986,5,carbon_dioxide,trend,345.2398982374858,ppm
1986,6,carbon_dioxide,mean,NA,ppm
1986,6,carbon_dioxide,mean_fitted,345.4,ppm
1986,6,carbon_dioxide,seasonal_adjusted_mean,345.43189301639,ppm
1986,6,carbon_dioxide,trend,345.391095842856,ppm
1986,7,carbon_dioxide,mean,345.7,ppm
1986,7,carbon_dioxide,mean_fitted,345.7,ppm
1986,7,carbon_dioxide,seasonal_adjusted_mean,345.4619413887622,ppm
1986,7,carbon_dioxide,trend,345.5422934482261,ppm
1986,8,carbon_dioxide,mean,346.1,ppm
1986,8,carbon_dioxide,mean_fitted,346.1,ppm
1986,8,carbon_dioxide,seasonal_adjusted_mean,345.6023207381831,ppm
1986,8,carbon_dioxide,trend,345.69349105359623,ppm
1986,9,carbon_dioxide,mean,346.1,ppm
1986,9,carbon_dioxide,mean_fitted,346.1,ppm
1986,9,carbon_dioxide,seasonal_adjusted_mean,345.64207410460654,ppm
1986,9,carbon_dioxide,trend,345.8446886589664,ppm
1986,10,carbon_dioxide,mean,346.1,ppm
1986,10,carbon_dioxide,mean_fitted,346.1,ppm
1986,10,carbon_dioxide,seasonal_adjusted_mean,345.74687883514247,ppm
1986,10,carbon_dioxide,trend,346.00270091268595,ppm
1986,11,carbon_dioxide,mean,345.8,ppm
1986,11,carbon_dioxide,mean_fitted,345.8,ppm
1986,11,carbon_dioxide,seasonal_adjusted_mean,345.7107812289604,ppm
1986,11,carbon_dioxide,trend,346.16071316640557,ppm
1986,12,carbon_dioxide,mean,346,ppm
1986,12,carbon_dioxide,mean_fitted,346,ppm
1986,12,carbon_dioxide,seasonal_adjusted_mean,345.97158961153553,ppm
1986,12,carbon_dioxide,trend,346.31872542012513,ppm
1987,1,carbon_dioxide,mean,345.8,ppm
1987,1,carbon_dioxide,mean_fitted,345.8,ppm
1987,1,carbon_dioxide,seasonal_adjusted_mean,345.92563891330605,ppm
1987,1,carbon_dioxide,trend,346.47673767384475,ppm
1987,2,carbon_dioxide,mean,346,ppm
1987,2,carbon_dioxide,mean_fitted,346,ppm
1987,2,carbon_dioxide,seasonal_adjusted_mean,346.3845222222664,ppm
1987,2,carbon_dioxide,trend,346.6347499275643,ppm
1987,3,carbon_dioxide,mean,346,ppm
1987,3,carbon_dioxide,mean_fitted,346,ppm
1987,3,carbon_dioxide,seasonal_adjusted_mean,346.46097339993196,ppm
1987,3,carbon_dioxide,trend,346.7959227448378,ppm
1987,4,carbon_dioxide,mean,346.8,ppm
1987,4,carbon_dioxide,mean_fitted,346.8,ppm
1987,4,carbon_dioxide,seasonal_adjusted_mean,347.12018022668497,ppm
1987,4,carbon_dioxide,trend,346.95709556211136,ppm
1987,5,carbon_dioxide,mean,346.4,ppm
1987,5,carbon_dioxide,mean_fitted,346.4,ppm
1987,5,carbon_dioxide,seasonal_adjusted_mean,346.73897636029966,ppm
1987,5,carbon_dioxide,trend,347.11826837938486,ppm
1987,6,carbon_dioxide,mean,347.3,ppm
1987,6,carbon_dioxide,mean_fitted,347.3,ppm
1987,6,carbon_dioxide,seasonal_adjusted_mean,347.3374862106314,ppm
1987,6,carbon_dioxide,trend,347.2794411966584,ppm
1987,7,carbon_dioxide,mean,347.5,ppm
1987,7,carbon_dioxide,mean_fitted,347.5,ppm
1987,7,carbon_dioxide,seasonal_adjusted_mean,347.2704639458674,ppm
1987,7,carbon_dioxide,trend,347.4406140139319,ppm
1987,8,carbon_dioxide,mean,348.2,ppm
1987,8,carbon_dioxide,mean_fitted,348.2,ppm
1987,8,carbon_dioxide,seasonal_adjusted_mean,347.7033613339891,ppm
1987,8,carbon_dioxide,trend,347.60453717663904,ppm
1987,9,carbon_dioxide,mean,348.2,ppm
1987,9,carbon_dioxide,mean_fitted,348.2,ppm
1987,9,carbon_dioxide,seasonal_adjusted_mean,347.73043608939264,ppm
1987,9,carbon_dioxide,trend,347.76846033934623,ppm
1987,10,carbon_dioxide,mean,348.4,ppm
1987,10,carbon_dioxide,mean_fitted,348.4,ppm
1987,10,carbon_dioxide,seasonal_adjusted_mean,348.0828532926599,ppm
1987,10,carbon_dioxide,trend,347.93238350205337,ppm
1987,11,carbon_dioxide,mean,348.4,ppm
1987,11,carbon_dioxide,mean_fitted,348.4,ppm
1987,11,carbon_dioxide,seasonal_adjusted_mean,348.3039208833936,ppm
1987,11,carbon_dioxide,trend,348.09630666476056,ppm
1987,12,carbon_dioxide,mean,348.5,ppm
1987,12,carbon_dioxide,mean_fitted,348.5,ppm
1987,12,carbon_dioxide,seasonal_adjusted_mean,348.440524935172,ppm
1987,12,carbon_dioxide,trend,348.2602298274677,ppm
1988,1,carbon_dioxide,mean,NA,ppm
1988,1,carbon_dioxide,mean_fitted,348.6,ppm
1988,1,carbon_dioxide,seasonal_adjusted_mean,348.71137546863565,ppm
1988,1,carbon_dioxide,trend,348.4202209238146,ppm
1988,2,carbon_dioxide,mean,348.7,ppm
1988,2,carbon_dioxide,mean_fitted,348.7,ppm
1988,2,carbon_dioxide,seasonal_adjusted_mean,349.05797579783405,ppm
1988,2,carbon_dioxide,trend,348.5802120201615,ppm
1988,3,carbon_dioxide,mean,348.5,ppm
1988,3,carbon_dioxide,mean_fitted,348.5,ppm
1988,3,carbon_dioxide,seasonal_adjusted_mean,349.010064600581,ppm
1988,3,carbon_dioxide,trend,348.7402031165084,ppm
1988,4,carbon_dioxide,mean,348.8,ppm
1988,4,carbon_dioxide,mean_fitted,348.8,ppm
1988,4,carbon_dioxide,seasonal_adjusted_mean,349.16650162665695,ppm
1988,4,carbon_dioxide,trend,348.9001942128553,ppm
1988,5,carbon_dioxide,mean,348.9,ppm
1988,5,carbon_dioxide,mean_fitted,348.9,ppm
1988,5,carbon_dioxide,seasonal_adjusted_mean,349.2637025145029,ppm
1988,5,carbon_dioxide,trend,349.0601853092022,ppm
1988,6,carbon_dioxide,mean,349.4,ppm
1988,6,carbon_dioxide,mean_fitted,349.4,ppm
1988,6,carbon_dioxide,seasonal_adjusted_mean,349.4447962972804,ppm
1988,6,carbon_dioxide,trend,349.20666338337224,ppm
1988,7,carbon_dioxide,mean,349.9,ppm
1988,7,carbon_dioxide,mean_fitted,349.9,ppm
1988,7,carbon_dioxide,seasonal_adjusted_mean,349.6583838482779,ppm
1988,7,carbon_dioxide,trend,349.3531414575422,ppm
1988,8,carbon_dioxide,mean,349.9,ppm
1988,8,carbon_dioxide,mean_fitted,349.9,ppm
1988,8,carbon_dioxide,seasonal_adjusted_mean,349.32727395979214,ppm
1988,8,carbon_dioxide,trend,349.49961953171226,ppm
1988,9,carbon_dioxide,mean,349.8,ppm
1988,9,carbon_dioxide,mean_fitted,349.8,ppm
1988,9,carbon_dioxide,seasonal_adjusted_mean,349.2479728565512,ppm
1988,9,carbon_dioxide,trend,349.64609760588223,ppm
1988,10,carbon_dioxide,mean,NA,ppm
1988,10,carbon_dioxide,mean_fitted,350.1,ppm
1988,10,carbon_dioxide,seasonal_adjusted_mean,349.80629891748845,ppm
1988,10,carbon_dioxide,trend,349.79257568005227,ppm
1988,11,carbon_dioxide,mean,350.3,ppm
1988,11,carbon_dioxide,mean_fitted,350.3,ppm
1988,11,carbon_dioxide,seasonal_adjusted_mean,350.1991729452909,ppm
1988,11,carbon_dioxide,trend,349.92006791036084,ppm
1988,12,carbon_dioxide,mean,350,ppm
1988,12,carbon_dioxide,mean_fitted,350,ppm
1988,12,carbon_dioxide,seasonal_adjusted_mean,349.95137550417024,ppm
1988,12,carbon_dioxide,trend,350.0475601406694,ppm
1989,1,carbon_dioxide,mean,350.9,ppm
1989,1,carbon_dioxide,mean_fitted,350.9,ppm
1989,1,carbon_dioxide,seasonal_adjusted_mean,351.042357741469,ppm
1989,1,carbon_dioxide,trend,350.175052370978,ppm
1989,2,carbon_dioxide,mean,350.2,ppm
1989,2,carbon_dioxide,mean_fitted,350.2,ppm
1989,2,carbon_dioxide,seasonal_adjusted_mean,350.56498209342766,ppm
1989,2,carbon_dioxide,trend,350.30254460128657,ppm
1989,3,carbon_dioxide,mean,350.4,ppm
1989,3,carbon_dioxide,mean_fitted,350.4,ppm
1989,3,carbon_dioxide,seasonal_adjusted_mean,350.9706773593152,ppm
1989,3,carbon_dioxide,trend,350.43003683159515,ppm
1989,4,carbon_dioxide,mean,350.5,ppm
1989,4,carbon_dioxide,mean_fitted,350.5,ppm
1989,4,carbon_dioxide,seasonal_adjusted_mean,350.91745090001734,ppm
1989,4,carbon_dioxide,trend,350.545099715451,ppm
1989,5,carbon_dioxide,mean,350.6,ppm
1989,5,carbon_dioxide,mean_fitted,350.6,ppm
1989,5,carbon_dioxide,seasonal_adjusted_mean,350.98509753543726,ppm
1989,5,carbon_dioxide,trend,350.66016259930683,ppm
1989,6,carbon_dioxide,mean,350.7,ppm
1989,6,carbon_dioxide,mean_fitted,350.7,ppm
1989,6,carbon_dioxide,seasonal_adjusted_mean,350.74731006576485,ppm
1989,6,carbon_dioxide,trend,350.77522548316267,ppm
1989,7,carbon_dioxide,mean,351,ppm
1989,7,carbon_dioxide,mean_fitted,351,ppm
1989,7,carbon_dioxide,seasonal_adjusted_mean,350.72458826053145,ppm
1989,7,carbon_dioxide,trend,350.8902883670185,ppm
1989,8,carbon_dioxide,mean,351.4,ppm
1989,8,carbon_dioxide,mean_fitted,351.4,ppm
1989,8,carbon_dioxide,seasonal_adjusted_mean,350.7265731762039,ppm
1989,8,carbon_dioxide,trend,351.00535125087436,ppm
1989,9,carbon_dioxide,mean,351.8,ppm
1989,9,carbon_dioxide,mean_fitted,351.8,ppm
1989,9,carbon_dioxide,seasonal_adjusted_mean,351.1580178000849,ppm
1989,9,carbon_dioxide,trend,351.11525620850404,ppm
1989,10,carbon_dioxide,mean,351.5,ppm
1989,10,carbon_dioxide,mean_fitted,351.5,ppm
1989,10,carbon_dioxide,seasonal_adjusted_mean,351.1888310675309,ppm
1989,10,carbon_dioxide,trend,351.22516116613366,ppm
1989,11,carbon_dioxide,mean,351.5,ppm
1989,11,carbon_dioxide,mean_fitted,351.5,ppm
1989,11,carbon_dioxide,seasonal_adjusted_mean,351.3732779652423,ppm
1989,11,carbon_dioxide,trend,351.33506612376334,ppm
1989,12,carbon_dioxide,mean,352.2,ppm
1989,12,carbon_dioxide,mean_fitted,352.2,ppm
1989,12,carbon_dioxide,seasonal_adjusted_mean,352.18545492138566,ppm
1989,12,carbon_dioxide,trend,351.44497108139296,ppm
1990,1,carbon_dioxide,mean,351.4,ppm
1990,1,carbon_dioxide,mean_fitted,351.4,ppm
1990,1,carbon_dioxide,seasonal_adjusted_mean,351.60402832847876,ppm
1990,1,carbon_dioxide,trend,351.55487603902264,ppm
1990,2,carbon_dioxide,mean,351.2,ppm
1990,2,carbon_dioxide,mean_fitted,351.2,ppm
1990,2,carbon_dioxide,seasonal_adjusted_mean,351.6182013405235,ppm
1990,2,carbon_dioxide,trend,351.66024195385233,ppm
1990,3,carbon_dioxide,mean,351,ppm
1990,3,carbon_dioxide,mean_fitted,351,ppm
1990,3,carbon_dioxide,seasonal_adjusted_mean,351.5994532840365,ppm
1990,3,carbon_dioxide,trend,351.7656078686821,ppm
1990,4,carbon_dioxide,mean,350.9,ppm
1990,4,carbon_dioxide,mean_fitted,350.9,ppm
1990,4,carbon_dioxide,seasonal_adjusted_mean,351.33553918501525,ppm
1990,4,carbon_dioxide,trend,351.8709737835118,ppm
1990,5,carbon_dioxide,mean,NA,ppm
1990,5,carbon_dioxide,mean_fitted,351.2,ppm
1990,5,carbon_dioxide,seasonal_adjusted_mean,351.55992836267416,ppm
1990,5,carbon_dioxide,trend,351.9763396983415,ppm
1990,6,carbon_dioxide,mean,351.8,ppm
1990,6,carbon_dioxide,mean_fitted,351.8,ppm
1990,6,carbon_dioxide,seasonal_adjusted_mean,351.8509771480121,ppm
1990,6,carbon_dioxide,trend,352.0817056131712,ppm
1990,7,carbon_dioxide,mean,352.5,ppm
1990,7,carbon_dioxide,mean_fitted,352.5,ppm
1990,7,carbon_dioxide,seasonal_adjusted_mean,352.2137366899304,ppm
1990,7,carbon_dioxide,trend,352.17955249312513,ppm
1990,8,carbon_dioxide,mean,NA,ppm
1990,8,carbon_dioxide,mean_fitted,352.9,ppm
1990,8,carbon_dioxide,seasonal_adjusted_mean,352.17125909431286,ppm
1990,8,carbon_dioxide,trend,352.27739937307905,ppm
1990,9,carbon_dioxide,mean,353,ppm
1990,9,carbon_dioxide,mean_fitted,353,ppm
1990,9,carbon_dioxide,seasonal_adjusted_mean,352.30958909019625,ppm
1990,9,carbon_dioxide,trend,352.3752462530329,ppm
1990,10,carbon_dioxide,mean,352.8,ppm
1990,10,carbon_dioxide,mean_fitted,352.8,ppm
1990,10,carbon_dioxide,seasonal_adjusted_mean,352.46918548218935,ppm
1990,10,carbon_dioxide,trend,352.47309313298683,ppm
1990,11,carbon_dioxide,mean,353,ppm
1990,11,carbon_dioxide,mean_fitted,353,ppm
1990,11,carbon_dioxide,seasonal_adjusted_mean,352.86789833853527,ppm
1990,11,carbon_dioxide,trend,352.57094001294075,ppm
1990,12,carbon_dioxide,mean,NA,ppm
1990,12,carbon_dioxide,mean_fitted,352.7,ppm
1990,12,carbon_dioxide,seasonal_adjusted_mean,352.7219054121746,ppm
1990,12,carbon_dioxide,trend,352.67192720168083,ppm
1991,1,carbon_dioxide,mean,352.4,ppm
1991,1,carbon_dioxide,mean_fitted,352.4,ppm
1991,1,carbon_dioxide,seasonal_adjusted_mean,352.6592730046461,ppm
1991,1,carbon_dioxide,trend,352.77291439042085,ppm
1991,2,carbon_dioxide,mean,352.8,ppm
1991,2,carbon_dioxide,mean_fitted,352.8,ppm
1991,2,carbon_dioxide,seasonal_adjusted_mean,353.245026755365,ppm
1991,2,carbon_dioxide,trend,352.87390157916093,ppm
1991,3,carbon_dioxide,mean,352.3,ppm
1991,3,carbon_dioxide,mean_fitted,352.3,ppm
1991,3,carbon_dioxide,seasonal_adjusted_mean,352.88603212638117,ppm
1991,3,carbon_dioxide,trend,352.97488876790095,ppm
1991,4,carbon_dioxide,mean,352.6,ppm
1991,4,carbon_dioxide,mean_fitted,352.6,ppm
1991,4,carbon_dioxide,seasonal_adjusted_mean,353.0163395201545,ppm
1991,4,carbon_dioxide,trend,353.075875956641,ppm
1991,5,carbon_dioxide,mean,353,ppm
1991,5,carbon_dioxide,mean_fitted,353,ppm
1991,5,carbon_dioxide,seasonal_adjusted_mean,353.28127724977844,ppm
1991,5,carbon_dioxide,trend,353.17734793169416,ppm
1991,6,carbon_dioxide,mean,NA,ppm
1991,6,carbon_dioxide,mean_fitted,353.2,ppm
1991,6,carbon_dioxide,seasonal_adjusted_mean,353.24343977123993,ppm
1991,6,carbon_dioxide,trend,353.2788199067473,ppm
1991,7,carbon_dioxide,mean,353.8,ppm
1991,7,carbon_dioxide,mean_fitted,353.8,ppm
1991,7,carbon_dioxide,seasonal_adjusted_mean,353.5414878198444,ppm
1991,7,carbon_dioxide,trend,353.38029188180036,ppm
1991,8,carbon_dioxide,mean,NA,ppm
1991,8,carbon_dioxide,mean_fitted,355,ppm
1991,8,carbon_dioxide,seasonal_adjusted_mean,354.2919480581214,ppm
1991,8,carbon_dioxide,trend,353.4817638568535,ppm
1991,9,carbon_dioxide,mean,355.3,ppm
1991,9,carbon_dioxide,mean_fitted,355.3,ppm
1991,9,carbon_dioxide,seasonal_adjusted_mean,354.6234650011381,ppm
1991,9,carbon_dioxide,trend,353.5832358319066,ppm
